seed,cycle,investment_rotation_years,nursery_count,police_count,member_count,investor_count,investor_percent_earning_share,exotic_price_per_bdft,native_price_per_bdft,length(trees where ((each.type = NATIVE) and (each.state = SEEDLING))),length(trees where ((each.type = NATIVE) and (each.state = SAPLING))),length(trees where ((each.type = NATIVE) and (each.state = POLE))),length(trees where ((each.type = NATIVE) and (each.state = ADULT))),length(trees where ((each.type = EXOTIC) and (each.state = SEEDLING))),length(trees where ((each.type = EXOTIC) and (each.state = SAPLING))),length(trees where ((each.type = EXOTIC) and (each.state = POLE))),length(trees where ((each.type = EXOTIC) and (each.state = ADULT))),management_running_cost,ITP_running_earning,net_running_earning,m_partners_earning,m_independent_earning,investor_total_profit,total_investment_cost,total_investments,inv_harvested_trees,own_laborer,member_laborer,independent_laborer
10.0,125,15,1,1,15,50,0.3,90.12,98.7,63294,57163,35113,11031,24951,34077,8584,35946,18687752.577090416,21178020.079299755,2490267.5022093393,62218.77948999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,126,15,1,1,15,50,0.3,90.12,98.7,69678,56624,34979,11068,24280,33304,8468,35981,18852917.903520416,21178020.079299755,2325102.175779339,58709.12508999998,0.0,0.0,8362795.500000005,50,328,16,14,0
10.0,127,15,1,1,15,50,0.3,90.12,98.7,78224,56056,34857,11080,23609,32482,8404,35975,19034089.528790418,21178020.079299755,2143930.5505093373,80444.406665,0.0,0.0,8362795.500000005,50,328,9,5,0
10.0,128,15,1,1,15,50,0.3,90.12,98.7,77347,55487,34690,11153,22944,31741,8351,35986,19109739.576150417,21178020.079299755,2068280.503149338,28670.70801,0.0,0.0,8362795.500000005,50,328,20,1,0
10.0,129,15,1,1,15,50,0.3,90.12,98.7,75820,55669,34557,11187,22257,31035,8219,36034,19210550.677120417,21178020.079299755,1967469.402179338,3509.6544,0.0,0.0,8362795.500000005,50,328,20,11,0
10.0,130,15,1,1,15,50,0.3,90.12,98.7,70344,59725,34451,11194,21627,30319,8168,36013,19361683.88531042,21178020.079299755,1816336.1939893365,45444.74374999999,0.0,0.0,8362795.500000005,50,328,15,15,0
10.0,131,15,1,1,15,50,0.3,90.12,98.7,66314,62373,34354,11190,21022,29656,8130,35975,19496043.057760417,21178020.079299755,1681977.021539338,62218.77948999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,132,15,1,1,15,50,0.3,90.12,98.7,61853,65440,34244,11185,20446,28992,8092,35948,19663950.30169042,21178020.079299755,1514069.7776093371,62218.77948999998,0.0,0.0,8362795.500000005,50,328,16,15,0
10.0,133,15,1,1,15,50,0.3,90.12,98.7,59814,66115,34127,11187,26822,28366,8054,35924,19827653.28918542,21178020.079299755,1350366.7901143357,58709.12508999998,0.0,0.0,8362795.500000005,50,328,9,14,0
10.0,134,15,1,1,15,50,0.3,90.12,98.7,59159,65446,34018,11191,26101,27774,8026,35887,19954309.29830042,21178020.079299755,1223710.7809993364,80444.406665,0.0,0.0,8362795.500000005,50,328,20,5,0
10.0,135,15,1,1,15,50,0.3,90.12,98.7,58476,64834,33925,11196,6591,45920,7987,35849,20080281.45288042,21178020.079299755,1097738.6264193356,28670.70801,0.0,0.0,8362795.500000005,50,328,20,1,0
10.0,136,15,1,1,15,50,0.3,90.12,98.7,57782,64221,33808,11218,6408,44762,7956,35821,20188902.753520418,21178020.079299755,989117.3257793374,2932.8361999999997,0.0,0.0,8362795.500000005,50,328,15,11,0
10.0,137,15,1,1,15,50,0.3,90.12,98.7,65926,63612,33691,11226,6234,43668,7918,35787,20306487.890230417,21178020.079299755,871532.1890693381,45444.74374999999,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,138,15,1,1,15,50,0.3,90.12,98.7,73420,62990,33588,11237,6049,42626,7839,35794,20471653.216660418,21178020.079299755,706366.8626393378,59476.86198999998,0.0,0.0,8362795.500000005,50,328,16,15,0
10.0,139,15,1,1,15,50,0.3,90.12,98.7,79952,62363,33471,11248,5872,41632,7279,36292,20632625.034155417,21178020.079299755,545395.0451443382,59476.86198999998,0.0,0.0,8362795.500000005,50,328,9,15,0
10.0,140,15,1,1,15,50,0.3,90.12,98.7,78984,61805,33365,11254,5726,40661,6769,36736,20741246.334795415,21178020.079299755,436773.74450434,58709.12508999998,0.0,0.0,8362795.500000005,50,328,20,14,0
10.0,141,15,1,1,15,50,0.3,90.12,98.7,77335,62001,33217,11287,5576,39739,6336,37088,20918224.451130416,21178020.079299755,259795.62816933915,82609.505965,0.0,0.0,8362795.500000005,50,328,20,5,0
10.0,142,15,1,1,15,50,0.3,90.12,98.7,71442,66365,33115,11292,5417,38801,6118,37247,21052583.623580415,21178020.079299755,125436.45571934059,28670.70801,0.0,0.0,8362795.500000005,50,328,15,1,0
10.0,143,15,1,1,15,50,0.3,90.12,98.7,66744,69547,33018,11294,5284,37858,6049,37250,21128233.670940414,21178020.079299755,49786.40835934132,3509.6544,0.0,0.0,8362795.500000005,50,328,20,11,0
10.0,144,15,1,1,15,50,0.3,90.12,98.7,61675,73134,32908,11307,5129,36998,6000,37229,21279366.879130416,21178020.079299755,-101346.79983066022,45444.74374999999,0.0,0.0,8362795.500000005,50,328,16,15,0
10.0,145,15,1,1,15,50,0.3,90.12,98.7,59278,74134,32788,11314,33705,36167,5969,37186,21443069.866625417,21178020.079299755,-265049.78732566163,59476.86198999998,0.0,0.0,8362795.500000005,50,328,9,15,0
10.0,146,15,1,1,15,50,0.3,90.12,98.7,58602,73425,32685,11323,32763,35366,5948,37143,21549526.067965418,21178020.079299755,-371505.9886656627,59476.86198999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,147,15,1,1,15,50,0.3,90.12,98.7,57988,72705,32580,11341,27107,39303,5923,37110,21706304.376525417,21178020.079299755,-528284.2972256616,58709.12508999998,0.0,0.0,8362795.500000005,50,328,20,14,0
10.0,148,15,1,1,15,50,0.3,90.12,98.7,57337,71982,32469,11363,26361,38402,5710,37265,21891669.510730416,21178020.079299755,-713649.4314306602,80444.406665,0.0,0.0,8362795.500000005,50,328,15,5,0
10.0,149,15,1,1,15,50,0.3,90.12,98.7,66157,71342,32360,11397,25614,37574,5322,37596,21992480.611700416,21178020.079299755,-814460.5324006602,28670.70801,0.0,0.0,8362795.500000005,50,328,20,1,0
10.0,150,15,1,1,15,50,0.3,90.12,98.7,74475,70666,32248,11422,24905,36762,5153,37716,22098936.813040417,21178020.079299755,-920916.7337406613,767.7368999999999,0.0,0.0,8362795.500000005,50,328,16,11,0
10.0,151,15,1,1,15,50,0.3,90.12,98.7,82128,69978,32154,11431,24153,35952,4998,37808,22243134.594795417,21178020.079299755,-1065114.5154956616,42702.82624999999,0.0,0.0,8362795.500000005,50,328,9,15,0
10.0,152,15,1,1,15,50,0.3,90.12,98.7,81197,69378,32047,11458,23492,35166,4959,37784,22351755.895435415,21178020.079299755,-1173735.8161356598,61641.96128999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,153,15,1,1,15,50,0.3,90.12,98.7,79686,69294,31939,11482,22796,34451,4920,37768,22511276.121495415,21178020.079299755,-1333256.0421956591,62218.77948999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,154,15,1,1,15,50,0.3,90.12,98.7,74690,72695,31809,11532,22114,33717,4901,37728,22679183.365425415,21178020.079299755,-1501163.28612566,58709.12508999998,0.0,0.0,8362795.500000005,50,328,15,14,0
10.0,155,15,1,1,15,50,0.3,90.12,98.7,69845,76072,31727,11538,21511,32986,4869,37700,22831000.428150415,21178020.079299755,-1652980.34885066,83186.32416500001,0.0,0.0,8362795.500000005,50,328,20,5,0
10.0,156,15,1,1,15,50,0.3,90.12,98.7,64121,80168,31613,11568,20974,32291,4843,37668,22965359.600600414,21178020.079299755,-1787339.5213006586,28670.70801,0.0,0.0,8362795.500000005,50,328,16,1,0
10.0,157,15,1,1,15,50,0.3,90.12,98.7,61489,81282,31522,11578,27310,31583,4821,37641,23070353.463005412,21178020.079299755,-1892333.383705657,767.7368999999999,0.0,0.0,8362795.500000005,50,328,9,11,0
10.0,158,15,1,1,15,50,0.3,90.12,98.7,60883,80515,31387,11621,26522,30914,4801,37606,23160035.628605414,21178020.079299755,-1982015.5493056588,42702.82624999999,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,159,15,1,1,15,50,0.3,90.12,98.7,60170,79776,31282,11639,6535,49509,4784,37565,23316813.937165413,21178020.079299755,-2138793.8578656577,59476.86198999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,160,15,1,1,15,50,0.3,90.12,98.7,59515,79052,31156,11663,6346,48301,4762,37526,23484144.362895414,21178020.079299755,-2306124.283595659,61641.96128999998,0.0,0.0,8362795.500000005,50,328,15,15,0
10.0,161,15,1,1,15,50,0.3,90.12,98.7,66580,78291,31065,11676,6173,47160,4750,37495,23618503.535345413,21178020.079299755,-2440483.4560456574,58709.12508999998,0.0,0.0,8362795.500000005,50,328,20,14,0
10.0,162,15,1,1,15,50,0.3,90.12,98.7,75446,77502,30923,11733,5994,46028,4733,37458,23803868.66955041,21178020.079299755,-2625848.590250656,83186.32416500001,0.0,0.0,8362795.500000005,50,328,16,5,0
10.0,163,15,1,1,15,50,0.3,90.12,98.7,83852,76729,30816,11753,5826,44923,4684,37449,23934034.333065413,21178020.079299755,-2756014.2537656575,28670.70801,0.0,0.0,8362795.500000005,50,328,9,1,0
10.0,164,15,1,1,15,50,0.3,90.12,98.7,82942,76026,30713,11775,5672,43874,4627,37458,23983946.50861541,21178020.079299755,-2805926.4293156564,2932.8361999999997,0.0,0.0,8362795.500000005,50,328,20,11,0
10.0,165,15,1,1,15,50,0.3,90.12,98.7,81342,75954,30634,11784,5535,42913,4603,37439,24126692.698935412,21178020.079299755,-2948672.6196356565,45444.74374999999,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,166,15,1,1,15,50,0.3,90.12,98.7,76022,79638,30501,11814,5380,41970,4569,37431,24294599.942865413,21178020.079299755,-3116579.8635656573,62218.77948999998,0.0,0.0,8362795.500000005,50,328,15,15,0
10.0,167,15,1,1,15,50,0.3,90.12,98.7,71502,82529,30367,11863,5265,41061,4499,37450,24428959.11531541,21178020.079299755,-3250939.036015656,62218.77948999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,168,15,1,1,15,50,0.3,90.12,98.7,66157,86346,30268,11883,5147,40118,4177,37726,24596866.359245412,21178020.079299755,-3418846.2799456567,58709.12508999998,0.0,0.0,8362795.500000005,50,328,16,14,0
10.0,169,15,1,1,15,50,0.3,90.12,98.7,63304,87609,30179,11902,35404,39218,4042,37798,24780769.15451541,21178020.079299755,-3602749.0752156563,83186.32416500001,0.0,0.0,8362795.500000005,50,328,9,5,0
10.0,170,15,1,1,15,50,0.3,90.12,98.7,62559,86784,30067,11942,34397,38386,3857,37935,24856419.20187541,21178020.079299755,-3678399.1225756556,28670.70801,0.0,0.0,8362795.500000005,50,328,20,1,0
10.0,171,15,1,1,15,50,0.3,90.12,98.7,61832,85979,29930,11994,28706,42272,3801,37945,24954488.38534541,21178020.079299755,-3776468.306045655,767.7368999999999,0.0,0.0,8362795.500000005,50,328,20,11,0
10.0,172,15,1,1,15,50,0.3,90.12,98.7,61160,85221,29824,12017,27916,41356,3787,37910,25105044.77533541,21178020.079299755,-3927024.6960356534,44867.925549999985,0.0,0.0,8362795.500000005,50,328,15,15,0
10.0,173,15,1,1,15,50,0.3,90.12,98.7,69297,84499,29724,12034,27141,40457,3741,37904,25239403.947785407,21178020.079299755,-4061383.868485652,62218.77948999998,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,174,15,1,1,15,50,0.3,90.12,98.7,76572,83734,29617,12048,26351,39532,3702,37889,25404569.274215408,21178020.079299755,-4226549.194915652,59476.86198999998,0.0,0.0,8362795.500000005,50,328,16,15,0
10.0,175,15,1,1,15,50,0.3,90.12,98.7,85492,82934,29536,12065,25636,38690,3641,37910,25565541.091710407,21178020.079299755,-4387521.012410652,58709.12508999998,0.0,0.0,8362795.500000005,50,328,9,14,0
10.0,176,15,1,1,15,50,0.3,90.12,98.7,84559,82138,29417,12093,24893,37859,3593,37922,25692197.100825407,21178020.079299755,-4514177.021525651,80444.406665,0.0,0.0,8362795.500000005,50,328,20,5,0
10.0,177,15,1,1,15,50,0.3,90.12,98.7,82856,82042,29330,12103,24183,37062,3574,37899,25818169.255405407,21178020.079299755,-4640149.176105652,28670.70801,0.0,0.0,8362795.500000005,50,328,20,1,0
10.0,178,15,1,1,15,50,0.3,90.12,98.7,76985,86247,29260,12103,23539,35806,4016,37887,25927367.37424541,21178020.079299755,-4749347.2949456535,3509.6544,0.0,0.0,8362795.500000005,50,328,15,11,0
10.0,179,15,1,1,15,50,0.3,90.12,98.7,72335,89231,29154,12131,22860,34740,4345,37861,26044952.51095541,21178020.079299755,-4866932.431655653,45444.74374999999,0.0,0.0,8362795.500000005,50,328,20,15,0
10.0,180,15,1,1,15,50,0.3,90.12,98.7,67197,92697,29041,12156,22242,33692,4577,37819,26212859.75488541,21178020.079299755,-5034839.675585654,62218.77948999998,0.0,0.0,8362795.500000005,50,328,16,15,0
10.0,181,15,1,1,15,50,0.3,90.12,98.7,64794,93476,28952,12168,28574,32888,4609,37778,26376562.74238041,21178020.079299755,-5198542.663080655,59476.86198999998,0.0,0.0,8362795.500000005,50,328,9,15,0
10.0,182,15,1,1,15,50,0.3,90.12,98.7,64051,92589,28852,12183,27753,32164,4586,37749,26483018.94372041,21178020.079299755,-5304998.864420656,58709.12508999998,0.0,0.0,8362795.500000005,50,328,20,14,0
10.0,183,15,1,1,15,50,0.3,90.12,98.7,63364,91715,28750,12204,6526,51853,4559,37705,26659997.060055412,21178020.079299755,-5481976.980755657,80444.406665,0.0,0.0,8362795.500000005,50,328,20,5,0
10.0,184,15,1,1,15,50,0.3,90.12,98.7,62619,90879,28651,12217,6318,50617,4533,37682,26794356.23250541,21178020.079299755,-5616336.1532056555,28670.70801,0.0,0.0,8362795.500000005,50,328,15,1,0
10.0,185,15,1,1,15,50,0.3,90.12,98.7,71283,90043,28568,12233,6155,49493,4491,37666,26870006.27986541,21178020.079299755,-5691986.200565655,3509.6544,0.0,0.0,8362795.500000005,50,328,20,11,0
10.0,186,15,1,1,15,50,0.3,90.12,98.7,79513,89226,28476,12252,5998,48346,4442,37665,27018397.57055541,21178020.079299755,-5840377.491255656,42702.82624999999,0.0,0.0,8362795.500000005,50,328,16,15,0
10.0,187,15,1,1,15,50,0.3,90.12,98.7,86978,88427,28385,12276,5831,47165,4405,37639,27177452.57305041,25927364.58320336,-1250087.9898470491,59476.86198999998,0.0,4070866.7176316604,8362795.500000005,50,597,17,15,0
10.0,188,15,1,1,15,50,0.3,90.12,98.7,85883,87543,28289,12298,5655,46033,4365,37547,28487403.70131576,27705781.09662677,-781622.6046889909,39276.58030333332,0.0,4564914.497614906,8530051.410000004,51,597,15,15,0
10.0,189,15,1,1,15,50,0.3,90.12,98.7,84057,87409,28287,12338,5518,44819,4418,37505,29048201.597743176,31580172.066551644,2531970.4688084684,50322.10721999998,0.0,4564914.497614906,11373401.880000005,68,759,15,14,0
10.0,190,15,1,1,15,50,0.3,90.12,98.7,76801,90904,29876,12699,5293,43013,4960,37713,29394431.878053837,34014064.61628568,4619632.738231845,83186.32416500001,0.0,4564914.497614906,11707913.700000005,70,759,12,5,0
10.0,191,15,1,1,15,50,0.3,90.12,98.7,71742,93896,29987,12771,5138,41820,4872,37899,29830812.614905052,34014064.61628568,4183252.00138063,28670.70801,0.0,4564914.497614906,11707913.700000005,70,759,12,1,0
10.0,192,15,1,1,15,50,0.3,90.12,98.7,66296,97668,29856,12803,4999,40710,4784,37986,29878650.39235505,36522068.48915006,6643418.096795011,3509.6544,0.0,6714632.102927233,11707913.700000005,70,759,13,11,0
10.0,193,15,1,1,15,50,0.3,90.12,98.7,63670,98625,29741,12823,35403,39732,4663,38040,30754560.36641653,37789785.58238596,7035225.215969428,43371.58331333332,0.0,6714632.102927233,12042425.520000005,72,792,17,12,0
10.0,194,15,1,1,15,50,0.3,90.12,98.7,62811,97580,29836,12859,34245,38701,4584,38170,31035751.45203418,38937467.60018443,7901716.148150254,51089.844119999994,0.0,7698359.546754497,12042425.520000005,72,792,14,15,0
10.0,195,15,1,1,15,50,0.3,90.12,98.7,62114,96712,29735,12877,28651,42421,4218,38442,31455283.75912748,41637075.65536319,10181791.896235708,54135.87750666666,0.0,7698359.546754497,12376937.340000005,74,792,16,13,0
10.0,196,15,1,1,15,50,0.3,90.12,98.7,61358,95618,29783,12945,27735,41341,4198,38529,32006458.091182083,43267175.273530655,11260717.182348572,259015.9170452697,0.0,9095587.790898044,12376937.340000005,74,807,18,14,0
10.0,197,15,1,1,15,50,0.3,90.12,98.7,70671,94843,29647,12993,26936,40373,4065,38560,32591899.338267848,44855817.18060306,12263917.84233521,89269.56912669796,0.0,9419232.392089972,12544193.250000006,75,807,9,5,0
10.0,198,15,1,1,15,50,0.3,90.12,98.7,79457,93951,29629,13021,26155,39393,4061,38543,32955554.723095614,47282843.8674577,14327289.144362088,28670.70801,0.0,9419232.392089972,12878705.070000006,77,817,16,2,0
10.0,199,15,1,1,15,50,0.3,90.12,98.7,87688,92972,29811,13056,25376,38441,4100,38521,33395739.68962749,48409443.526609845,15013703.836982355,767.7368999999999,0.0,9419232.392089972,13045960.980000006,78,817,11,10,0
10.0,200,15,1,1,15,50,0.3,90.12,98.7,86617,92092,29805,13123,24622,37562,4093,38499,33662737.065587126,49412820.11089238,15750083.045305252,40674.41661499999,0.0,9419232.392089972,13213216.890000006,79,817,13,15,0
10.0,201,15,1,1,15,50,0.3,90.12,98.7,84822,91776,29851,13169,23959,36684,4041,38514,33919031.45707419,49412820.11089238,15493788.65381819,198722.02527085537,0.0,9419232.392089972,13213216.890000006,79,817,12,12,0
10.0,202,15,1,1,15,50,0.3,90.12,98.7,79290,95463,29726,13207,23253,35382,4410,38497,34029931.44137752,50745242.46151932,16715311.020141803,49638.252684999985,0.0,10561308.692627354,13213216.890000006,79,832,19,15,0
10.0,203,15,1,1,15,50,0.3,90.12,98.7,74262,98772,29631,13216,22577,34206,4697,38461,34528998.139050536,51468813.0579641,16939814.918913566,58709.12508999998,0.0,10561308.692627354,13380472.800000006,80,832,15,14,0
10.0,204,15,1,1,15,50,0.3,90.12,98.7,68417,102894,29565,13271,21922,33166,4943,38436,34788651.5326952,53944867.02328197,19156215.490586773,78992.81523000001,0.0,11642137.500668423,13547728.710000006,81,850,19,8,0
10.0,205,15,1,1,15,50,0.3,90.12,98.7,65577,104054,29500,13357,28147,32295,4992,38387,35564577.9234968,55008824.624871835,19444246.701375037,28670.708009999995,0.0,11642137.500668423,13714984.620000007,82,850,13,4,0
10.0,206,15,1,1,15,50,0.3,90.12,98.7,64818,103020,29476,13396,27311,31503,4992,38353,35810919.8730546,55900250.05641461,20089330.18336001,767.7368999999999,0.0,11642137.500668423,13882240.530000007,83,868,17,11,0
10.0,207,15,1,1,15,50,0.3,90.12,98.7,63987,101958,29515,13423,6464,50832,4990,38325,36039678.761951126,55900250.05641461,19860571.294463485,364439.8815589172,0.0,11642137.500668423,13882240.530000007,83,868,3,7,0
10.0,208,15,1,1,15,50,0.3,90.12,98.7,63274,100973,29398,13442,6296,49582,4842,38390,36093091.47562946,56984751.72486311,20891660.249233656,36480.90767999999,0.0,11642137.500668423,14049496.440000007,84,900,19,15,0
10.0,209,15,1,1,15,50,0.3,90.12,98.7,71296,99989,29401,13486,6118,48330,4618,38566,36399403.6544002,57426536.6767445,21027133.0223443,66412.28842499999,0.0,12020810.316566752,14049496.440000007,84,900,19,15,0
10.0,210,15,1,1,15,50,0.3,90.12,98.7,80689,99076,29307,13513,5941,47152,4527,38582,36672221.28437383,58548936.19628897,21876714.911915146,62902.634024999985,0.0,12020810.316566752,14384008.260000007,86,908,19,14,0
10.0,211,15,1,1,15,50,0.3,90.12,98.7,89580,98145,29377,13563,5759,45895,4416,38667,36964939.225061335,59354564.42796615,22389625.202904813,63670.37092499999,0.0,12020810.316566752,14551264.170000007,87,974,19,13,0
10.0,212,15,1,1,15,50,0.3,90.12,98.7,88524,97172,29393,13624,5594,44722,4355,38662,37231037.97627837,61089764.328661785,23858726.352383412,41251.23481499999,0.0,13508124.517163012,14551264.170000007,87,974,19,6,0
10.0,213,15,1,1,15,50,0.3,90.12,98.7,86775,97217,29280,13650,5452,43623,4311,38610,37843479.34533994,65920778.30954684,28077298.964206904,41251.23481499999,0.0,13508124.517163012,15387543.720000008,92,1000,5,9,0
10.0,214,15,1,1,15,50,0.3,90.12,98.7,80589,100658,29905,13771,5272,42281,4552,38552,38615983.246085435,66904578.543823555,28288595.29773812,37057.72588,0.0,13508124.517163012,15554799.630000008,93,1000,17,14,0
10.0,215,15,1,1,15,50,0.3,90.12,98.7,75830,103658,29986,13793,5123,41128,4646,38517,38873493.179799065,70155145.78458549,31281652.604786426,359528.6191663728,0.0,13992779.977524402,16056567.360000009,96,1048,7,10,0
10.0,216,15,1,1,15,50,0.3,90.12,98.7,69966,106877,30562,13930,4948,39979,4737,38532,39460888.47252997,70155145.78458549,30694257.31205552,306282.82691690605,0.0,13992779.977524402,16056567.360000009,96,1048,13,13,0
10.0,217,15,1,1,15,50,0.3,90.12,98.7,67079,108168,30450,13954,35896,39048,4724,38502,39701520.453994416,73280498.48772609,33578978.03373168,37917.188866666664,0.0,13992779.977524402,16725591.00000001,100,1059,11,9,0
10.0,218,15,1,1,15,50,0.3,90.12,98.7,66073,106744,30845,14052,34697,37987,4866,38484,40233402.812530346,73280498.48772609,33047095.675195746,55283.353055,0.0,13992779.977524402,16725591.00000001,100,1059,16,8,0
10.0,219,15,1,1,15,50,0.3,90.12,98.7,65320,105698,30735,14063,29130,41632,4804,38467,40316739.57172035,73280498.48772609,32963758.916005746,23175.22832333333,0.0,13992779.977524402,16725591.00000001,100,1059,11,3,0
10.0,220,15,1,1,15,50,0.3,90.12,98.7,64556,104703,30660,14070,28294,40631,4755,38447,40387619.291945346,73280498.48772609,32892879.195780747,7126.345135,0.0,13992779.977524402,16725591.00000001,100,1059,20,13,0
10.0,221,15,1,1,15,50,0.3,90.12,98.7,73372,103715,30514,14109,27448,39703,4715,38409,40538752.50013535,73280498.48772609,32741745.987590745,41251.23481499999,0.0,13992779.977524402,16725591.00000001,100,1059,20,10,0
10.0,222,15,1,1,15,50,0.3,90.12,98.7,81674,102745,30393,14147,26662,38740,4673,38382,40691337.29976035,73280498.48772609,32589161.187965743,55283.35305499999,0.0,13992779.977524402,16725591.00000001,100,1059,13,14,0
10.0,223,15,1,1,15,50,0.3,90.12,98.7,91196,101729,30290,14167,25906,37806,4632,38351,40814567.53684035,73280498.48772609,32465930.950885743,59476.86198999998,0.0,13992779.977524402,16725591.00000001,100,1059,20,15,0
10.0,224,15,1,1,15,50,0.3,90.12,98.7,90178,100768,30192,14176,25166,36958,4583,38323,40977704.45363535,73280498.48772609,32302794.034090742,67096.14295999998,0.0,13992779.977524402,16725591.00000001,100,1059,16,14,0
10.0,225,15,1,1,15,50,0.3,90.12,98.7,88305,100534,30059,14206,24471,36035,4530,38299,41146295.55210035,73280498.48772609,32134202.93562574,82609.50596499999,0.0,13992779.977524402,16725591.00000001,100,1059,11,8,0
10.0,226,15,1,1,15,50,0.3,90.12,98.7,82209,104741,29945,14222,23778,34770,4915,38271,41238719.63520035,73280498.48772609,32041778.85252574,41251.23481499999,0.0,13992779.977524402,16725591.00000001,100,1059,20,7,0
10.0,227,15,1,1,15,50,0.3,90.12,98.7,77320,107716,29833,14253,23080,33669,5153,38238,41368885.29871535,73280498.48772609,31911613.18901074,41251.23481499999,0.0,13992779.977524402,16725591.00000001,100,1059,20,9,0
10.0,228,15,1,1,15,50,0.3,90.12,98.7,71915,111246,29762,14256,22421,32659,5330,38223,41511631.48903535,73280498.48772609,31768866.99869074,37057.72587999999,0.0,13992779.977524402,16725591.00000001,100,1059,13,9,0
10.0,229,15,1,1,15,50,0.3,90.12,98.7,69401,111912,29666,14282,29021,31871,5336,38197,41612431.84250535,73280498.48772609,31668066.64522074,38509.317315,0.0,13992779.977524402,16725591.00000001,100,1059,20,15,0
10.0,230,15,1,1,15,50,0.3,90.12,98.7,68642,110853,29553,14298,28204,31152,5282,38178,41777597.16893535,73280498.48772609,31502901.31879074,63670.37092499999,0.0,13992779.977524402,16725591.00000001,100,1059,16,14,0
10.0,231,15,1,1,15,50,0.3,90.12,98.7,67846,109826,29422,14340,6737,51072,5197,38170,41930181.96856035,73280498.48772609,31350316.51916574,67096.14296,0.0,13992779.977524402,16725591.00000001,100,1059,11,14,0
10.0,232,15,1,1,15,50,0.3,90.12,98.7,67080,108833,29308,14357,6523,49803,5132,38160,42065224.99554535,73280498.48772609,31215273.492180742,84637.91559999998,0.0,13992779.977524402,16725591.00000001,100,1059,20,8,0
10.0,233,15,1,1,15,50,0.3,90.12,98.7,76340,107790,29219,14359,6325,48557,5056,38163,42199584.16799535,73280498.48772609,31080914.319730744,41251.23481499999,0.0,13992779.977524402,16725591.00000001,100,1059,20,7,0
10.0,234,15,1,1,15,50,0.3,90.12,98.7,85202,106771,29099,14408,6144,47368,4967,38170,42343781.94975035,73280498.48772609,30936716.537975743,38509.317315,0.0,13992779.977524402,16725591.00000001,100,1059,13,9,0
10.0,235,15,1,1,15,50,0.3,90.12,98.7,93617,105762,28977,14458,5957,46165,4907,38152,42450238.15109035,73280498.48772609,30830260.336635746,42702.82625,0.0,13992779.977524402,16725591.00000001,100,1059,20,10,0
10.0,236,15,1,1,15,50,0.3,90.12,98.7,92528,104786,28874,14483,5796,45046,4847,38128,42604988.050015345,73280498.48772609,30675510.437710747,53254.94341999998,0.0,13992779.977524402,16725591.00000001,100,1059,16,14,0
10.0,237,15,1,1,15,50,0.3,90.12,98.7,90604,104623,28775,14498,5616,43953,4785,38123,42764508.27607535,73280498.48772609,30515990.211650744,66412.28842499998,0.0,13992779.977524402,16725591.00000001,100,1059,11,14,0
10.0,238,15,1,1,15,50,0.3,90.12,98.7,84029,109108,28648,14526,5432,42750,4844,38119,42886286.92172035,73280498.48772609,30394211.566005744,62902.63402499998,0.0,13992779.977524402,16725591.00000001,100,1059,20,14,0
10.0,239,15,1,1,15,50,0.3,90.12,98.7,78749,112394,28556,14554,5284,41609,4888,38105,43063265.038055345,73280498.48772609,30217233.449670747,83186.32416499998,0.0,13992779.977524402,16725591.00000001,100,1059,20,8,0
10.0,240,15,1,1,15,50,0.3,90.12,98.7,72903,116348,28456,14573,5106,40520,4865,38134,43210204.73731034,73280498.48772609,30070293.75041575,37057.72588,0.0,13992779.977524402,16725591.00000001,100,1059,13,7,0
10.0,241,15,1,1,15,50,0.3,90.12,98.7,70083,117126,28376,14575,35883,39472,4809,38134,43319392.10865034,73280498.48772609,29961106.37907575,38509.317315,0.0,13992779.977524402,16725591.00000001,100,1059,20,9,0
10.0,242,15,1,1,15,50,0.3,90.12,98.7,69282,116054,28289,14599,34856,38558,4754,38115,43459396.381470345,73280498.48772609,29821102.106255747,38509.31731499999,0.0,13992779.977524402,16725591.00000001,100,1059,16,10,0
10.0,243,15,1,1,15,50,0.3,90.12,98.7,68473,114991,28197,14609,29106,42367,4683,38108,43599400.65429035,73280498.48772609,29681097.833435744,46896.33518499999,0.0,13992779.977524402,16725591.00000001,100,1059,11,14,0
10.0,244,15,1,1,15,50,0.3,90.12,98.7,67644,113906,28091,14641,28331,41383,4627,38093,43716408.97280035,73280498.48772609,29564089.51492574,65835.47022499998,0.0,13992779.977524402,16725591.00000001,100,1059,20,14,0
10.0,245,15,1,1,15,50,0.3,90.12,98.7,77398,112846,27979,14657,27462,40452,4585,38069,43871735.68992535,73280498.48772609,29408762.797800742,62902.63402499998,0.0,13992779.977524402,16725591.00000001,100,1059,20,14,0
